,Rank,NOC,Gold,Silver,Bronze,Total,Year
1287,36,Uganda,0.024096385542168676,0.01282051282051282,0.012987012987012988,0.013043478260869565,2020
1288,38,Ecuador,0.024096385542168676,0.01282051282051282,0.0,0.008695652173913044,2020
1289,39,Ireland,0.024096385542168676,0.0,0.025974025974025976,0.013043478260869565,2020
1290,39,Israel,0.024096385542168676,0.0,0.025974025974025976,0.013043478260869565,2020
1291,41,Qatar,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2020
1292,42,Bahamas,0.024096385542168676,0.0,0.0,0.004347826086956522,2020
1293,42,Kosovo,0.024096385542168676,0.0,0.0,0.004347826086956522,2020
1294,44,Ukraine,0.012048192771084338,0.07692307692307693,0.15584415584415584,0.0782608695652174,2020
1295,45,Belarus,0.012048192771084338,0.038461538461538464,0.03896103896103896,0.02608695652173913,2020
1296,46,Romania,0.012048192771084338,0.038461538461538464,0.0,0.013043478260869565,2020
1297,46,Venezuela,0.012048192771084338,0.038461538461538464,0.0,0.013043478260869565,2020
1298,48,India,0.012048192771084338,0.02564102564102564,0.05194805194805195,0.02608695652173913,2020
1299,49,Hong Kong,0.012048192771084338,0.02564102564102564,0.03896103896103896,0.021739130434782608,2020
1300,50,Philippines,0.012048192771084338,0.02564102564102564,0.012987012987012988,0.013043478260869565,2020
1301,50,Slovakia,0.012048192771084338,0.02564102564102564,0.012987012987012988,0.013043478260869565,2020
1302,52,South Africa,0.012048192771084338,0.02564102564102564,0.0,0.008695652173913044,2020
1303,53,Austria,0.012048192771084338,0.01282051282051282,0.06493506493506493,0.02608695652173913,2020
1304,54,Egypt,0.012048192771084338,0.01282051282051282,0.05194805194805195,0.021739130434782608,2020
1305,55,Indonesia,0.012048192771084338,0.01282051282051282,0.03896103896103896,0.017391304347826087,2020
1306,56,Ethiopia,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2020
1307,56,Portugal,0.012048192771084338,0.01282051282051282,0.025974025974025976,0.013043478260869565,2020
1308,58,Tunisia,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2020
1309,59,Estonia,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2020
1310,59,Fiji,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2020
1311,59,Latvia,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2020
1312,59,Thailand,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2020
1313,63,Bermuda,0.012048192771084338,0.0,0.0,0.0,2020
1314,63,Morocco,0.012048192771084338,0.0,0.0,0.0,2020
1315,63,Puerto Rico,0.012048192771084338,0.0,0.0,0.0,2020
1316,66,Colombia,0.0,0.05128205128205128,0.012987012987012988,0.017391304347826087,2020
1317,67,Azerbaijan,0.0,0.038461538461538464,0.05194805194805195,0.02608695652173913,2020
1318,68,Dominican Republic,0.0,0.038461538461538464,0.025974025974025976,0.017391304347826087,2020
1319,69,Armenia,0.0,0.02564102564102564,0.025974025974025976,0.013043478260869565,2020
1320,70,Kyrgyzstan,0.0,0.02564102564102564,0.012987012987012988,0.008695652173913044,2020
1321,71,Mongolia,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2020
1322,72,Argentina,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2020
1323,72,San Marino,0.0,0.01282051282051282,0.025974025974025976,0.008695652173913044,2020
1324,74,Jordan,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2020
1325,74,Malaysia,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2020
1326,74,Nigeria,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2020
1327,77,Bahrain,0.0,0.01282051282051282,0.0,0.0,2020
1328,77,Lithuania,0.0,0.01282051282051282,0.0,0.0,2020
1329,77,Namibia,0.0,0.01282051282051282,0.0,0.0,2020
1330,77,North Macedonia,0.0,0.01282051282051282,0.0,0.0,2020
1331,77,Saudi Arabia,0.0,0.01282051282051282,0.0,0.0,2020
1332,77,Turkmenistan,0.0,0.01282051282051282,0.0,0.0,2020
1333,83,Kazakhstan,0.0,0.0,0.1038961038961039,0.030434782608695653,2020
1334,84,Mexico,0.0,0.0,0.05194805194805195,0.013043478260869565,2020
1335,85,Finland,0.0,0.0,0.025974025974025976,0.004347826086956522,2020
1336,86,Botswana,0.0,0.0,0.012987012987012988,0.0,2020
1337,86,Burkina Faso,0.0,0.0,0.012987012987012988,0.0,2020
1338,86,Ghana,0.0,0.0,0.012987012987012988,0.0,2020
1339,86,Grenada,0.0,0.0,0.012987012987012988,0.0,2020
1340,86,Ivory Coast,0.0,0.0,0.012987012987012988,0.0,2020
1341,86,Kuwait,0.0,0.0,0.012987012987012988,0.0,2020
1342,86,Moldova,0.0,0.0,0.012987012987012988,0.0,2020
1343,86,Syria,0.0,0.0,0.012987012987012988,0.0,2020
1344,1,United States,0.4819277108433735,0.5641025641025641,0.5454545454545454,0.5434782608695652,2024
1345,2,China,0.4819277108433735,0.34615384615384615,0.3116883116883117,0.391304347826087,2024
1346,3,Japan,0.24096385542168675,0.15384615384615385,0.16883116883116883,0.19130434782608696,2024
1347,4,Australia,0.21686746987951808,0.24358974358974358,0.2077922077922078,0.22608695652173913,2024
1348,5,France,0.1927710843373494,0.3333333333333333,0.2857142857142857,0.27391304347826084,2024
1349,6,Netherlands,0.18072289156626506,0.08974358974358974,0.15584415584415584,0.14347826086956522,2024
1350,7,Great Britain,0.1686746987951807,0.28205128205128205,0.37662337662337664,0.2782608695652174,2024
1351,8,South Korea,0.1566265060240964,0.11538461538461539,0.12987012987012986,0.13478260869565217,2024
1352,9,Italy,0.14457831325301204,0.16666666666666666,0.19480519480519481,0.16956521739130434,2024
1353,10,Germany,0.14457831325301204,0.16666666666666666,0.1038961038961039,0.1391304347826087,2024
1354,11,New Zealand,0.12048192771084337,0.08974358974358974,0.03896103896103896,0.08260869565217391,2024
1355,12,Canada,0.10843373493975904,0.08974358974358974,0.14285714285714285,0.11304347826086956,2024
1356,13,Uzbekistan,0.0963855421686747,0.02564102564102564,0.03896103896103896,0.05217391304347826,2024
1357,14,Hungary,0.07228915662650602,0.08974358974358974,0.07792207792207792,0.0782608695652174,2024
1358,15,Spain,0.060240963855421686,0.05128205128205128,0.11688311688311688,0.07391304347826087,2024
1359,16,Sweden,0.04819277108433735,0.05128205128205128,0.03896103896103896,0.043478260869565216,2024
1360,17,Kenya,0.04819277108433735,0.02564102564102564,0.06493506493506493,0.043478260869565216,2024
1361,18,Norway,0.04819277108433735,0.01282051282051282,0.03896103896103896,0.030434782608695653,2024
1362,19,Ireland,0.04819277108433735,0.0,0.03896103896103896,0.02608695652173913,2024
1363,20,Brazil,0.03614457831325301,0.08974358974358974,0.12987012987012986,0.08260869565217391,2024
1364,21,Iran,0.03614457831325301,0.07692307692307693,0.03896103896103896,0.04782608695652174,2024
1365,22,Ukraine,0.03614457831325301,0.0641025641025641,0.05194805194805195,0.04782608695652174,2024
1366,23,Romania,0.03614457831325301,0.05128205128205128,0.025974025974025976,0.034782608695652174,2024
1367,24,Georgia,0.03614457831325301,0.038461538461538464,0.012987012987012988,0.02608695652173913,2024
1368,25,Belgium,0.03614457831325301,0.01282051282051282,0.07792207792207792,0.0391304347826087,2024
1369,26,Bulgaria,0.03614457831325301,0.01282051282051282,0.03896103896103896,0.02608695652173913,2024
1370,27,Serbia,0.03614457831325301,0.01282051282051282,0.012987012987012988,0.017391304347826087,2024
1371,28,Czech Republic,0.03614457831325301,0.0,0.025974025974025976,0.017391304347826087,2024
1372,29,Denmark,0.024096385542168676,0.02564102564102564,0.06493506493506493,0.034782608695652174,2024
1373,30,Azerbaijan,0.024096385542168676,0.02564102564102564,0.03896103896103896,0.02608695652173913,2024
1374,30,Croatia,0.024096385542168676,0.02564102564102564,0.03896103896103896,0.02608695652173913,2024
1375,32,Cuba,0.024096385542168676,0.01282051282051282,0.07792207792207792,0.034782608695652174,2024
1376,33,Bahrain,0.024096385542168676,0.01282051282051282,0.012987012987012988,0.013043478260869565,2024
1377,34,Slovenia,0.024096385542168676,0.01282051282051282,0.0,0.008695652173913044,2024
1378,35,Chinese Taipei,0.024096385542168676,0.0,0.06493506493506493,0.02608695652173913,2024
1379,36,Austria,0.024096385542168676,0.0,0.03896103896103896,0.017391304347826087,2024
1380,37,Hong Kong,0.024096385542168676,0.0,0.025974025974025976,0.013043478260869565,2024
1381,37,Philippines,0.024096385542168676,0.0,0.025974025974025976,0.013043478260869565,2024
1382,39,Algeria,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2024
1383,39,Indonesia,0.024096385542168676,0.0,0.012987012987012988,0.008695652173913044,2024
1384,41,Israel,0.012048192771084338,0.0641025641025641,0.012987012987012988,0.02608695652173913,2024
1385,42,Poland,0.012048192771084338,0.05128205128205128,0.06493506493506493,0.0391304347826087,2024
1386,43,Kazakhstan,0.012048192771084338,0.038461538461538464,0.03896103896103896,0.02608695652173913,2024
1387,44,Jamaica,0.012048192771084338,0.038461538461538464,0.025974025974025976,0.021739130434782608,2024
1388,44,South Africa,0.012048192771084338,0.038461538461538464,0.025974025974025976,0.021739130434782608,2024
1389,44,Thailand,0.012048192771084338,0.038461538461538464,0.025974025974025976,0.021739130434782608,2024
1390,47,Ethiopia,0.012048192771084338,0.038461538461538464,0.0,0.013043478260869565,2024
1391,48,Switzerland,0.012048192771084338,0.02564102564102564,0.06493506493506493,0.030434782608695653,2024
1392,49,Ecuador,0.012048192771084338,0.02564102564102564,0.025974025974025976,0.017391304347826087,2024
1393,50,Portugal,0.012048192771084338,0.02564102564102564,0.012987012987012988,0.013043478260869565,2024
1394,51,Greece,0.012048192771084338,0.01282051282051282,0.07792207792207792,0.030434782608695653,2024
1395,52,Argentina,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2024
1396,52,Egypt,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2024
1397,52,Tunisia,0.012048192771084338,0.01282051282051282,0.012987012987012988,0.008695652173913044,2024
1398,55,Botswana,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2024
1399,55,Chile,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2024
1400,55,Saint Lucia,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2024
1401,55,Uganda,0.012048192771084338,0.01282051282051282,0.0,0.004347826086956522,2024
1402,59,Dominican Republic,0.012048192771084338,0.0,0.025974025974025976,0.008695652173913044,2024
1403,60,Guatemala,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2024
1404,60,Morocco,0.012048192771084338,0.0,0.012987012987012988,0.004347826086956522,2024
1405,62,Dominica,0.012048192771084338,0.0,0.0,0.0,2024
1406,62,Pakistan,0.012048192771084338,0.0,0.0,0.0,2024
1407,64,Turkey,0.0,0.038461538461538464,0.06493506493506493,0.030434782608695653,2024
1408,65,Mexico,0.0,0.038461538461538464,0.025974025974025976,0.017391304347826087,2024
1409,66,Armenia,0.0,0.038461538461538464,0.012987012987012988,0.013043478260869565,2024
1410,66,Colombia,0.0,0.038461538461538464,0.012987012987012988,0.013043478260869565,2024
1411,68,Kyrgyzstan,0.0,0.02564102564102564,0.05194805194805195,0.021739130434782608,2024
1412,68,North Korea,0.0,0.02564102564102564,0.05194805194805195,0.021739130434782608,2024
1413,70,Lithuania,0.0,0.02564102564102564,0.025974025974025976,0.013043478260869565,2024
1414,71,India,0.0,0.01282051282051282,0.06493506493506493,0.021739130434782608,2024
1415,72,Moldova,0.0,0.01282051282051282,0.03896103896103896,0.013043478260869565,2024
1416,73,Kosovo,0.0,0.01282051282051282,0.012987012987012988,0.004347826086956522,2024
1417,74,Cyprus,0.0,0.01282051282051282,0.0,0.0,2024
1418,74,Fiji,0.0,0.01282051282051282,0.0,0.0,2024
1419,74,Jordan,0.0,0.01282051282051282,0.0,0.0,2024
1420,74,Mongolia,0.0,0.01282051282051282,0.0,0.0,2024
1421,74,Panama,0.0,0.01282051282051282,0.0,0.0,2024
1422,79,Tajikistan,0.0,0.0,0.03896103896103896,0.008695652173913044,2024
1423,80,Albania,0.0,0.0,0.025974025974025976,0.004347826086956522,2024
1424,80,Grenada,0.0,0.0,0.025974025974025976,0.004347826086956522,2024
1425,80,Malaysia,0.0,0.0,0.025974025974025976,0.004347826086956522,2024
1426,80,Puerto Rico,0.0,0.0,0.025974025974025976,0.004347826086956522,2024
1427,84,Cabo Verde,0.0,0.0,0.012987012987012988,0.0,2024
1428,84,Ivory Coast,0.0,0.0,0.012987012987012988,0.0,2024
1429,84,Peru,0.0,0.0,0.012987012987012988,0.0,2024
1430,84,Qatar,0.0,0.0,0.012987012987012988,0.0,2024
1431,84,Refugee Olympic Team,0.0,0.0,0.012987012987012988,0.0,2024
1432,84,Singapore,0.0,0.0,0.012987012987012988,0.0,2024
1433,84,Slovakia,0.0,0.0,0.012987012987012988,0.0,2024
1434,84,Zambia,0.0,0.0,0.012987012987012988,0.0,2024
